at,score,content
2020-06-26 11:20:06,3,"Program alfastar waktunya memang panjang, tapi stok hadiahnya dari awal sudah pada habis. Sayang bgt buat saya yg punya poin alfastar banyak, tapi gk bisa dituker😌😌. Kalo bisa hadiahnya diperbanyak stoknya"
2023-10-31 13:04:41,5,"Belanja dialfagift puas badai. Pertama kalau aku pesen keperluan mendadak tinggal klik langsung deh bel pintu rumahku berbunyi .Kedua lebih efiesien karena kalau kita butuh apa"" tinggal delivery nggak usah repot kemana- mana.Dialfagift ini juga menyediakan beberapa metode pembayaran jadi memudahkan kalian para members alfamart yang bingung cara bayarnya. Ada metode cod , transfer bank, lewat dompet digital juga bisa. Yang paling mantul bnyak diskon dan vouchernya. #HanyaAlfagift"
2021-12-08 07:39:53,3,"Saya sudah lama pake alfagift hmpir 1th tapi saya merasa kurang nyaman untuk pembayarannya yg selalu loadingnya lama sekali setiap maw bayar dan selalu di suruh ngulang2 terus sampai 3x lebih, tolong dong di perbaiki sistemnya biar belanja lebih nyaman lagi dan g nahan2 emosi, terimaksih"
2022-06-19 12:12:54,4,"Aplikasi setelah di update terakhir kemarin jadi berubah ,kalau order antar kerumah tokonya yang nganter juga berubah ,,jadi toko yang lebih jauh ,,mereka slalu keberatan kalau mau nganter malah ada yang nyuruh ambil di toko ,,padahal belanja di alfagift kan supaya tidak keluar rumah ,,tolong kebijakan alfagift di bikin seperti dulu lagi agar Alfamart terdekat yang mengantar onlinan saya ,,tolong dong di bikin seperti dulu lagi jangan di ubah'' sistem alfagift ,,semoga paham maksud saya"
2021-12-29 18:27:20,5,Aplikasinya sangat bagus. Memudahkan berbelanja. Banyak untungnya jg pakai alfagift. Cuma kadang poinnya gak langsung masuk. Jumlah poinnya juga kadang gak bertambah padahal sudah beberapa kali belanja. Dan di struk tercantuk berapa poin yg seharusnya masuk.
2024-04-06 16:50:31,4,"pelayanan bintang 4 terbaik deh. mines nya cuman rada lama pengiriman pesan jam 12 di antar jam 4. tpi selbhnya pelayanan nya bagus mulai dari packing, harga juga sering promo , gratis ongkir , duhh the best dehh. cocok bbgt untuk yg ada kegiatan lain di rumah supaya gak ke luar untuk beli tinggal touch hp bisa ke beli."
2022-09-28 16:26:39,4,"Secara keseluruhan Alfagift sangat membantu kami yang belum sempat keluar...kurir datang cepat..kalaupun telat ngasih kabar dulu via WA...sayang dipelayananan kurang/tidak ramah,kurir datang dengan wajah jutek seperti gak ikhlas gitu...kami jadi malu untuk pesan lagi kecuali sangat sangat kepepet...itupun harus siapkan mental pas nerima barang😔"
2022-05-20 11:57:37,3,"Saya kasih bintang 3 dulu ya Karena jika ada keluhan susah untuk mengajukan complain, susah dalam artian tidak ada respon. Aplikasi sangat membantu bagi kaum mager seperti saya, tapi sayangnya pengantarannya sangat lama bisa memakan sampai 3 jam baru diantar"
2023-04-06 10:28:02,5,Saya mau komplain karna semenjak abis update aplikasinya pas menuju ke pembayaran kok jadi gak bisa ya kaya gagal mulu udah 3 hari ini saya jadi males mesen kemaren saya coba terus akhir berhasil 1 eh sekarang kagak bisa lagi makanya ini saya uninstal abis itu saya install lagu siapa tau bisa lagi kaya dlu. Klo untuk semuanya aman cuman pas di pembayaran doang suka gak bisa atau gagal mohon di benerin ya pihak alfagift. Sekian komplain saya terimakasih.....
2022-11-28 19:18:51,5,"Saya merasa terbantu dengan adanya Alfagift,,bisa delivery jadi tidak perlu repot2 Dateng ke Alfamart, bisa pembayaran COD,gratis ongkir dan banyak harga promonya juga..yuk yang belum download Alfagift buruan download n buat akunnya,di jamin terbantu deh buat yang males keluar rumah"
2024-12-15 08:24:00,5,"Pelayapnan ramah dan mudah, alfagift selalu dihati"
2023-05-05 15:50:26,4,Em saya baru pertama kali pake. Kupikir udah pake lokasi. Terus pas ngirim barang yang kirim bukan dari lokasi terdekat masalahnya dideket rumah ada Alfamart tapi yang anter bukan dari yang terdekat gitu. Jadi kasian kalau jauh2 nganter. Mungkin itu sih yang diperbaiki. Makasih
2023-12-23 18:48:38,5,"Dengan menggunakan alfagift, kebutuhan sehari hari saya jauh lebih mudah. Tidak perlu keluar rumah untuk pergi ke alfamart dengan aplikasi ini bisa berbelanja online, dengan pengriman yang cepat, barang berkualitas, promo yg menarik dan juga ramah. Mudahh di gunakan tauuu... Terimakasih alfagift"
2022-08-16 09:05:25,5,"Anjir, mantep banget.... Semenjak instal alfagif, jadi gampang kalo belanja, ngebantu bgt. Jadi gak perlu ke toko fisik, soalnya jarak alfamart terdekat rumah masih lumayan jauh. Jadi bisa belanjain orang tua juga tanpa pulang kampung 😇"
2024-02-24 12:07:39,2,"Asal buka aplikasi Alfagift selalu perbarui, padahal sudah saya perbarui tapi tetap nggak bisa di buka. Padahal points saya sudah bisa di tukarkan, kan lumayan dapan minuman yg harga 4rban. jadi kesel jadinya sudah sebulan ini tidak bisa di buka.."
2022-09-03 13:56:16,1,"Aplikasi nya masih kurang banget, sering lemot dan loading terus setelah melakukan transaksi. jadi kita gak bisa buka aplikasi nya karena loading terus. padahal kan mau cancel pesanan atau lacak gitu udah di krm apa belum."
2023-12-29 21:57:39,5,"Emang boleh sekeren ini appsnya . Aku kasi Bintang 5 pastinya . Karena hanya dengan Alfagift bisa cuan bgt dengan program JSM nya. . Aplikasinya keren banget, aku lebih suka pakai Alfagift sekarang, belanja mudah, banyak promo. . Paling suka karena kita bisa belanja dari rumah dan diantar, atau bisa juga ngambil sendiri dengan memilih waktu pengambilan. Kemaren beli makan anabul satsetsatse langsung datang. Promo juga pula 💕 Pembayaran banyak opsi paling suka bayar pakai ewallet #HanyaAlfagift"
2022-09-29 10:44:14,3,"Nggak bisa cod lagi, pesan barang di Alfamart....Sedih aku. Padahal sudah checkout belanja, nggak bisa belanja. Kalau musti top up Shopee, GoPay ataupun transfer ribet. Aku nggak bisa naik motor, nggak bisa top up klo suami pas nggak di rumah."
2022-09-30 22:05:20,1,"Pelayanan Jelek Sekali, perlu ada edukasi untuk pegawai. Kalau memang tidak bisa menyediakan delivery sebaiknya tidak usah membuat aplikasi ini. Kronologi : Saya pesan galon Aqua jam 7, confirmasi whatsapp jam 8, jam 9 dia confirmasi antrian penuh, tidak bisa antar segera. 9.22 dia malah bertanya bagaimna kalau pesanan diantar besok. Lucu. kalau butuhnya besok ya saya pesan besok, kenapa saya pesan hari itu. lalu dia confirm mau transfer uang, mengecewakan."
2022-10-21 08:38:17,1,"Aplikasinya masih tergolong belum aman, soalnya karywan di tokonya masih bermain curang. Masa transaksi saya di aplikasi ter masuk transaksi batal. Padahal barang saya terima dan saya bayar. Begitu minta struk ternyata di input transaksi saya pake Apk. Kasir Alfa martnya. Otomatis pointnya masuk ke dia. Dan saya punya bukti chat sama struk transaksi saya..."
2024-06-14 21:31:46,2,"Pengirimnya lambat kali, 1 jam maximal padahal, malah sering kali jadi 2 sampai 3 jam, terus tulisan disana stok nya ada, pas dipesan tiba-tiba ditelfon barangnya ngak ada, tolong lebih diperbaiki lagi"
2023-03-09 16:06:58,5,"bisa belanja via aplikasi dengan pengiriman yang cepat dan gratis ongkir tanpa perlu masukin kode promo. sangat membantu saat lagi mager atau pas lagi sakit. produknya pun cukup lengkap dengan harga yang pas di kantong, bisa bayar via bank, E-Wallet, maupun COD."
2023-03-11 21:31:49,1,Pengirimannya lama. Harusnya disediaan kolom chat dengan toko alfa yg mengirim barang atau chat dengan kurir. Dan harusnya ada estimasi waktu pengirimannya. Lama nunggu pengirimannya pas nyampe malah barang jatuh. Alhasil percuma nunggu udah lama. Kesel banget
2023-12-21 11:30:01,5,Belanja apapun jdi lebih mudah ga perlu keluar rumah dan juga gratis ongkir tanpa minimal belanja. Bnyak promonya dan gratis produk pembayarannya pun mudah banyak pilihannya
2023-07-16 10:10:21,2,Tiap belanja jarang dikasih struk karena struknya masuk di alfagift Dan sekarang setelah update aplikasi malah tidak apa pilihan history pembelanjaan Jdi double dong tidak dapat struk fisik dan tidak ada struk digital.
2025-02-13 07:06:09,5,"Memudahkan untuk mengecek produk"" yg lagi promo hehehe"
2023-12-24 14:12:44,5,"Selalu puas belanja menggunakan aplikasi Alfagift, apalagi buat saya yg mageran . Hehehhe, bener bener praktis, barangnya lengkap . Promonya juga jelas, diantarnya cepet, bayarnya cepet. Makasi ya alfagift sangat membantu. #hanyaalfagift"
2023-05-12 09:38:54,5,"Aku kasih bintang 5 untuk aplikasi Alfagift karna belanja untung dengan program harga special di Alfagift. Pokoknya belanja di Alfagift murah banget, aku dapet harga spesial dan bisa bebas ongkir belanja berapapun . .emak bisa irit dech. Semoga Alfagift bisa selalu memberikan promo dan harga spesial untuk pelanggan pelanggannya."
2023-07-09 17:36:42,5,Aku kasih bintang 5 yah.. membantu banget kalo lagi mager keluar rumah.apalagi kalo misim ujan . dan selalu cepat dan tepat.. kurirnya ramah2 euy.. Udah masuk ke kampung2 jadi enak kalo mau belanja gak ribet dan lebih praktis.
2021-08-07 15:52:52,1,"Ternyata banyak yang komplain. Saya juga dua kali dikecewakan. Pesan barang dua, yang datang satu. Memang sih waktu itu diantar lagi, tapi tetep kurang maksimal pelayanannya. Barusan pesan chitato 3 bungkus 120 gram, yang datang 3 bungkus 68 gram. Mana tidak ada opsi komplain. Dan sering juga laporan pesanan sudah diterima, padahal belum diterima. Seharusnya hanya pelanggan yang bisa klik pesanan diterima. Tolong diperbaiki lagi ke depan."
2021-01-30 18:21:49,2,"Gaktau lagi, sedang urgent gabisa ketoko niat hati pengen order online tapi pas udah cek out kok tiba2 kayak nge hang gitu yaa. Kosongan,tapi di bawahnya ada tulisan simpan(tidak bisa diklik)"
2022-05-06 14:40:42,1,"Aplikasi jelek, masa saya yg biasanya bisa belanja normal sebulan ini ga bisa pake. Katanya ditempat tinggal saya ga bisa diantar. Tolong ya, saya tuh udah sering belanja pake aplikasi ini dan biasanya normal. Sebulan ini kok malah makin ga becus. Tolong diperbaiki lagi!!"
2022-03-23 12:26:06,5,"Aplikasi sangat membantu , mudah bangat makenya 🥰👍 , tinggal cari barang yg di butuhkan , harganya sesuai , ada banyak promo menarik juga , pas bangat buat yg lagi mager / yg abis pulang kerja lagi cape2 nya kebutuhan rumah bloman sempet kebeli , cocok banget ini aplikasi , abang kurir nya ramah bahasa nya sopan sangat komunikatif , serasa aman dan nyaman belanja pake aplikasi ini , terimakasih team alfa atas pelayanannya 😉👍👍👍👍👍"
2022-10-25 22:37:33,2,"Respon dari toko nya sangat lambat, sudah dibayar tpi baru di kemas 1 jam lebih kemudian, lalu pengiriman nya juga lebih dari 1 jam tidak sampai sampai padahal status barang sudah dikirimkan, dan untuk membatalkan pesanan nya tidak bisa"
2022-09-08 19:20:16,2,"Sebenarnya enak belanja lewat alfagift. Cuma pesanan sudah diambil di aplikasi masih terus proses, jd poin kadang ga masuk. Harusnya ada konfirmasi barang diterima kaya klik indomaret."
2024-06-19 18:56:31,3,"Gk asik lagi, alfagift gk bisa ngantar kerumah lagi, padahal aku suka belanja pake aplikasi dr pada ke tokonya langsung. Krna ditoko kadang barangnya sering kosong pdhal di aplikasinya ada. Tapi skrg gk ada belanja2 lagi sejak alfagift gk bisa delivery"
2024-01-27 11:36:41,1,"Aplikasi tolol dan merepotkan, masa kalo mau potong point mesti masukin pin yg diinput oleh kasir, atau kalo mau nginput sendiri di monitor yg tidak terjaga privasinya karena bisa diliat orang lain yg antri atau berdiri di sebelah kita. Bukannya upgrade malah downgrade kalo kayak gini."
2023-12-23 19:25:15,5,"Aplikasi sangat bagus untuk kita yg tidak sempat belanja ke toko, banyak promo nya, dan setiap belanja dapat point, pengantaran juga cepat dan kurirr supee ramahhh ^_^.."
2019-12-10 13:24:30,5,"Aplikasi nya bagus ,sangat membantu costumer dlm belanja karna bisa melihat promo2 di aplikasi ini.,poin nya juga bisa dibelanja kan kembali dan bisa juga ditukarkan dlm bentuk barang yg ada di voucher alfagif."
2023-01-17 18:47:20,3,"fitur deliverynya. kurang. diprosesnya lama, ngga bisa dihubungin. dan ngga ada konfirmasi juga dari tokonya mau dikirim kapan, udah sampe mana. serba ngga jelas. mending ngga perlu bikin aplikasi ngga ada gunanya a.k.a useless"
2025-02-09 01:37:46,5,Sangat puas dengan adanya alfagif .belanja mudah cepat
2023-11-02 12:41:01,1,"Kenapa pas buka beranda, selalu muncul notif: tidak ada koneksi internet ? Shg gak bs main game, dll. Sdh pembaruan dan signal/internet sangat normal. Sdh komplain ke CS di IG , tp jwbnnya gak memuaskan. Sdh send komplain via imel, jg ga ada respon. Sy hrs gimana ?"
2023-05-09 19:43:12,5,"Aku kasih bintang 5 untuk aplikasi Alfagift, Karena belanja untung dengan program promo yang ada di aplikasi Alfagift. Tersedia pengantaran gratis sampai tujuan tanpa minimal transaksi. Diskon menarik yang buat kita bebas belanja. Semoga semakin sukses dan makin diminati banyak orang dan bermanfaat promo dari Alfagift supaya bebas belanja untung terus kedepannya #BebasBelanjaUntung"
2022-10-03 08:58:37,1,"Pelayan sangat tidak sesuai deskripsi, pesan dari semalam dan masih jam oprasional, bahkan sudah di bayar. Tidak di kirim juga sampai sekarang bahkan tidak bisa konfirmasi sedikitpun tehadap pihak toko maupun kurir, nyesel pesen lewat aplikasi"
2020-07-27 11:36:39,5,"Sangat menguntungkan deh bneran. Dari aplikasi kita bisa cek apa apa aja yang lagi promo, trus kalo blanja dapt potongan harga juga, kalo blanja banyak ada senengnya karna dapt poin, plus ada game nya jdi gak gitu² aja aplikasinya 😁"
2023-11-30 16:33:15,1,"aplikasi beberapa hari ini ngelag terus pas buka stuck di layar awal doang. semenjak ganti os 14. 3x uninstall install ulang ga beres². padahal selama ini di gadget lama ga masalah, cuma di struk belanja aja lama updatenya."
2023-03-17 14:56:28,5,"Belanja di alfagift efisien dan hemat banget menurutku, scroll aplikasi ga lama pesanan dateng. Lebih hemat lg karena tanpa harus ke toko offline yg biasanya kalo ngajak anak2 ada jatah mainan 😅🤭"
2019-08-23 10:12:03,5,"Dengan alfagift belanja semakin mudah, tinggal buka aplikasi dan pilih produk nya. Serta tidak perlu lg membawa kartu ponta krn sudah tersedia d aplikasi tinggal scann barcode. #semuapastidapat"
2023-05-22 19:37:32,5,"Sebagai pengguna setia alfagift aku kasih bintang 5. Belanja gak ribet, menu aplikasinya mudah untuk semua kalangan usia, paling suka sama pelayanan antar gratis sungguh sangat membantu meringankan proses berbelanja 😍 dengan promo² yang menguntungkan kantong emak² juga sekarang lagi sekarang lagi ada promo bisa tebus murah produk cuma Rp. 1 .wooww emak² sungguh bahagia."
2023-06-19 21:10:29,3,"Maaf bintang 3, karena harga di aplikasi masih banyak tidak sesuai dengan harga di toko, sy gak tau kenapa harga tidak sinkron antara apk dengan di toko. Jika gak ada perubahan lagi, bintang sy turunkan lagi, udah gitu gak semua toko ada layanan belanja online, jadi ini aplikasi gak tau fungsi sebenarnya buat apa."
2024-12-14 13:35:49,5,"Mohon maaf saran kalau bisa di aplikasi Alfagift dibuat pembayaran melalaui OVO atau DANA didalam aplikasi Alfagift supaya memperlancar pembayaran, apa bila ada konsumen atau pembeli tidak membawa uang case dan bisa membayar melalui OVO atau DANA. Terimakasih 🙏🙏"
2020-06-28 10:51:16,1,Saya bingung di suruh pasang alfagift dan kalo transaksi di kasir gak dapat bon pembayaran katanya transaksinya bisa lihat di alfagift ..tapi saya buka bolak balk di aplikasi gak ada transaksinya apa2 yg saya belanja barusan..mendingan gak usah pasang biar bisa ngecek bon...kalo bohong jangan kelewatan
2023-05-12 19:11:24,5,"Aku kasih 🌟🌟🌟🌟🌟 karena belanja untung di program Tebus Murah di alfagift. Paling seneng belanja di Alfa karena sering banget tebus murah susu anak2, tissue, goodtime, dll harganya jadi miring banget. Gak mungkin gak diambil, sayang banget kan ya hehehe... Mana hampir tiap hari ke Alfa, riwayat belanja di aplikasi udah memanjang sepanjang jalan kenangan wkwkwkwk. Semoga Alfa makin maju dan sukses kedepannya, program makin banyak, dan tentunya kantong saya makin hemat. Terimakasih 🤗❤️"
2023-05-02 12:05:43,5,"Alhamdulillah.,saya kasih bintang 5 krn #BebasBelanjaUntung & sekarang alfagift udah banyak kemajuan.,banyak fitur nya,cara pembayaran gampang.,udah gak ribek.belanja bisa di antar ke alamat tanpa ongkir. Pengalaman saya belanja dengan alfagift sangat menyenangkan.,habis belanja di kasih vocher diskon. Harapan nya untuk pengantran nya lebih di percepat aja.,"
2022-02-15 20:55:14,4,"Sebenarnya ada aplikasi ini sangat membantu terutama di musim pandemi ini. Tapi untuk pelayanan yang lebih baik lagi saya feedback mengenai pengiriman yang menurut saya masih tergolong lama, mungkin bisa dievaluasi. Estimasi pengiriman harusnya bisa ditambahkan diaplikasi ini, sehingga bisa dievaluasi toko mana yang service rate utk leadtime deliverynya masih kurang baik"
2022-10-20 18:14:47,2,"Sementara bintang 2 dlu soalnya rada kacau, semua saat registrasi menggunakan data pribadi saya asli, saat saya buka pengaturan semua sesuai, akan tetapi saat melakukan transaksi pembelian kasir mengatakan akun tersebut atas nama seseorang yang saya tidak kenali, dan bahkan di struk pembelian pun member atas nama orang lain. Saya bingung ini bug atau sistemnya emang aneh aja. Yaaa semoga di perbaiki, dan kalau sudah beres nanti di revisi rantingnya"
